facilityName;streetAdress;city;state;zipCode;publicPhone
CITY OF NEW BEDFORD TREASURERS OFFICE;133 WILLIAM STREET  ROOM 103;NEW BEDFORD;MA;02740;5089791430
NEW BEDFORD MAIN;695 PLEASANT STREET;NEW BEDFORD;MA;02740;5089797421
NEWBURYPORT CITY CLERK;60 PLEASANT ST;NEWBURYPORT;MA;01950;9784654407
NEWTON CENTER RETAIL;716 BEACON STREET;NEWTON CENTER;MA;02459;6175581399
NEWTONVILLE POST OFFICE;897 WASHINGTON STREET;NEWTONVILLE;MA;02460;6172442355
NORFOLK PUBLIC LIBRARY;139 MAIN STREET;NORFOLK;MA;02056;5085283380
NORTH ADAMS POST OFFICE;67 SUMMER STREET;NORTH ADAMS;MA;01247;4136644554
TOWN OF NORTH ANDOVER - TOWN CLERK;120 MAIN STREET;NORTH ANDOVER;MA;01845;9786889501
NORTH ATTLEBORO ELECTIONS OFFICE;43 SOUTH WASHINGTON STREET;NORTH ATTLEBORO;MA;02760;5086990106
NORTH EASTON POST OFFICE;300 MAIN STREET;NORTH EASTON;MA;02356;5082388261
GRAFTON PUBLIC LIBRARY;53 NORTH MAIN ST;NORTH GRAFTON;MA;01536;5088394649
NORTH OXFORD POST OFFICE;681 MAIN STREET;NORTH OXFORD;MA;01537;5089871439
NORTH WALTHAM POST OFFICE;854 LEXINGTON STREET;NORTH WALTHAM;MA;02452;7818939520
HAMPSHIRE SUPERIOR COURT;15 GOTHIC STREET;NORTHAMPTON;MA;01060;4135845810
NORTHBOROUGH POST OFFICE;235 WEST MAIN STREET;NORTHBOROUGH;MA;01532;5083938285
NORTHBRIDGE POST OFFICE;76 SUTTON STREET;NORTHBRIDGE;MA;01534;5082345826
MORRILL MEMORIAL LIBRARY;33 WALPOLE STREET;NORWOOD;MA;02062;7817690200
NORWOOD POST OFFICE;1 CENTRAL STREET;NORWOOD;MA;02062;7817624538
TOWN OF ORLEANS - ASSESSORS DEPARTMENT;19 SCHOOL ROAD;ORLEANS;MA;02653;5082403700
PALMER POST OFFICE;1057 PARK STREET;PALMER;MA;01069;4132838211
PEABODY POST OFFICE;4 ESSEX CENTER DR;PEABODY;MA;01960;9785316666
PEMBROKE PUBLIC LIBRARY;142 CENTER ST;PEMBROKE;MA;02359;7812936771
PITTSFIELD POST OFFICE;212 FENN STREET;PITTSFIELD;MA;01201;4134426961
PLAINVILLE PUBLIC LIBRARY;198 SOUTH STREET;PLAINVILLE;MA;02762;5086951784
PLYMOUTH POST OFFICE;100 LONG POND ROAD;PLYMOUTH;MA;02360;5087466446
PROVINCETOWN POST OFFICE;219 COMMERCIAL ST.;PROVINCETOWN;MA;02657;5084870368
QUINCY POST OFFICE;47 WASHINGTON STREET;QUINCY;MA;02169;6177736641
RANDOLPH POST OFFICE;16 THOMAS PATTEN DR;RANDOLPH;MA;02368;7819630386
READING POST OFFICE;123 HAVEN STREET STE 2;READING;MA;01867;7819445782
REVERE FINANCIAL STATION;300 BROADWAY;REVERE;MA;02151;7812892105
ROCKPORT POST OFFICE;39 BROADWAY;ROCKPORT;MA;01966;9785462667
ROSLINDALE POST OFFICE;16 CUMMINS HWY;ROSLINDALE;MA;02131;6173230791
ROWLEY POST OFFICE;161 MAIN STREET;ROWLEY;MA;01969;9789487829
RUTLAND POST OFFICE;26 MAPLE AVE;RUTLAND;MA;01543;5088864278
SALEM CITY HALL COLLECTORS OFFICE;93 WASHINGTON STREET RM 4;SALEM;MA;01970;9787459595
SALEM POST OFFICE;2 MARGIN STREET;SALEM;MA;01970;9787444671
SCITUATE POST OFFICE;108 FIRST PARISH RD;SCITUATE;MA;02066;7815451982
SHELBURNE FALLS POST OFFICE;7 CHURCH STREET;SHELBURNE FALLS;MA;01370;4136256757
SHERBORN POST OFFICE;29 N MAIN STREET;SHERBORN;MA;01770;5086539405
SHREWSBURY POST OFFICE;43 MAPLE AVE;SHREWSBURY;MA;01545;5087955965
WEST SOMERVILLE POST OFFICE;58 DAY STREET;SOMERVILLE;MA;02144;6176662255
SOUTH BOSTON POST OFFICE;444 EAST 3RD ST;SOUTH BOSTON;MA;02127;6172690556
SOUTH DEERFIELD POST OFFICE;60 SUGARLOAF ST;SOUTH DEERFIELD;MA;01373;4136652587
SOUTH DENNIS POST OFFICE;9 MARKET PLACE;SOUTH DENNIS;MA;02660;5087601362
SOUTH GRAFTON POST OFFICE;17 FERRY STREET;SOUTH GRAFTON;MA;01560;5088390473
SOUTH HADLEY POST OFFICE;1 HADLEY STREET;SOUTH HADLEY;MA;01075;4135388686
SOUTH WEYMOUTH POST OFFICE;84  PLEASANT STREET;SOUTH WEYMOUTH;MA;02190;7813353221
SOUTHBRIDGE POST OFFICE;235 MAIN STREET;SOUTHBRIDGE;MA;01550;5087644502
SOUTHWICK POST OFFICE;653 COLLEGE HIGHWAY;SOUTHWICK;MA;01077;4135696619
SPENCER POST OFFICE;10 MECHANIC ST;SPENCER;MA;01562;5088855682
SPRINGFIELD POST OFFICE;1883 MAIN STREET;SPRINGFIELD;MA;01101;4137310573
STONEHAM POST OFFICE;345 MAIN STREET;STONEHAM;MA;02180;7814387440
TOWN OF STONEHAM - ELECTIONS AND REGISTRATION;35 CENTRAL STREET;STONEHAM;MA;02180;7812792650
GOODNOW LIBRARY;21 CONCORD ROAD;SUDBURY;MA;01776;9784405520
SUTTON POST OFFICE;156 WORCESTER PROVIDENCE TURNPIKE;SUTTON;MA;01590;5088652876
TAUNTON POST OFFICE;37 TAUNTON GREEN;TAUNTON;MA;02780;5088236028
TEWKSBURY POST OFFICE;1751 MAIN STREET;TEWKSBURY;MA;01876;9788516390
TOPSFIELD POST OFFICE;4 MAIN STREET;TOPSFIELD;MA;01983;9788875307
TURNERS FALLS POST OFFICE;178 AVENUE A;TURNERS FALLS;MA;01376;4138634727
TYNGSBORO POST OFFICE;353 MIDDLESEX ROAD;TYNGSBORO;MA;01879;9786497381
UPTON POST OFFICE;116 MAIN STREET;UPTON;MA;01568;5085299183
UPTON TOWN LIBRARY;2 MAIN STREET;UPTON;MA;01568;5085296272
UXBRIDGE POST OFFICE;287 MILLVILLE RD;UXBRIDGE;MA;01569;5082786834
VINEYARD HAVEN POST OFFICE;1 LAGOON POND ROAD;VINEYARD HAVEN;MA;02568;5086932818
WABAN POST OFFICE;83 WYMAN STREET;WABAN;MA;02468;6175273673
WAKEFIELD POST OFFICE;321 MAIN STREET;WAKEFIELD;MA;01880; 
WALTHAM POST OFFICE;776 MAIN STREET;WALTHAM;MA;02451;7818939752
WARE POST OFFICE;165 WEST ST;WARE;MA;01082;4139679914
WAREHAM POST OFFICE;248 MAIN STREET;WAREHAM;MA;02571; 
WATERTOWN SQUARE POST OFFICE;126 MAIN STREET;WATERTOWN;MA;02472;6179241215
WEBSTER POST OFFICE;339 MAIN STREET;WEBSTER;MA;01570;5089434869
WELLESLEY SQUARE POST OFFICE;1 GROVE ST;WELLESLEY;MA;02482;7812353666
WELLESLEY HILLS POST OFFICE;337 WASHINGTON STREET;WELLESLEY HILLS;MA;02481;7812354374
WENHAM POST OFFICE;146 MAIN STREET;WENHAM;MA;01984;9784684493
WEST BOYLSTON POST OFFICE;67 WEST BOYLSTON ST;WEST BOYLSTON;MA;01583;5088352022
WEST BRIDGEWATER PUBLIC LIBRARY;80 HOWARD STREET;WEST BRIDGEWATER;MA;02379;5088941255
WEST NEWBURY POST OFFICE;284 MAIN STREET;WEST NEWBURY;MA;01985;9783632948
WEST ROXBURY POST OFFICE;1834 CENTRE STREET;WEST ROXBURY;MA;02132;6173236143
WEST SPRINGFIELD POST OFFICE;74 ELM STREET;WEST SPRINGFIELD;MA;01089;4137342321
WEST TISBURY FREE PUBLIC LIBRARY;1042 STATE ROAD;WEST TISBURY;MA;02575;5086933366
WESTBOROUGH POST OFFICE;150 EAST MAIN STREET;WESTBOROUGH;MA;01581; 
WESTFIELD POST OFFICE;8 WEST SILVER ST;WESTFIELD;MA;01085;4135680096
WESTFORD POST OFFICE;301 LITTLETON ROAD;WESTFORD;MA;01886;9786923756
WESTON POST OFFICE;25 COLPITTS ROAD;WESTON;MA;02493;7818937667
WEYMOUTH POST OFFICE;103 WASHINGTON STREET;WEYMOUTH;MA;02188;7813370098
WHITINSVILLE POST OFFICE;44 CHURCH STREET;WHITINSVILLE;MA;01588;5082345917
WHITMAN COUNCIL ON AGING;16 HAYDEN AVENUE;WHITMAN;MA;02382;7814477619
WILBRAHAM POST OFFICE;40 POST OFFICE PARK;WILBRAHAM;MA;01095;4135963146
WILLIAMSBURG POST OFFICE;1 WILLIAMS STREET;WILLIAMSBURG;MA;01096;4132687274
TOWN OF WILMINGTON;121 GLEN RD;WILMINGTON;MA;01887;9786582030
WILMINGTON RECREATION DEPARTMENT;121 GLEN ROAD;WILMINGTON;MA;01887;9786584270
WINTHROP POST OFFICE;5 MICHAELS MALL;WINTHROP;MA;02152;6178460995
WOBURN POST OFFICE;462 WASHINGTON STREET;WOBURN;MA;01801;7819378624
WORCESTER MAIN POST OFFICE;4 EAST CENTRAL STREET;WORCESTER;MA;01613;5087953712
FISKE PUBLIC LIBRARY;110 RANDALL ROAD;WRENTHAM;MA;02093;5083845440
