facilityName;streetAdress;city;state;zipCode;publicPhone
CLERK OF CIRCUIT COURT TISHOMINGO COUNTY;1008 BATTLEGROUND DR  RM 204;IUKA;MS;38852;6624237026
JACKSON GENERAL MAIL FACILITY;401 E SOUTH ST;JACKSON;MS;39201;6013517120
JACKSON POST OFFICE - NORTH STATION;4040 NORTHVIEW DR;JACKSON;MS;39206;6013625499
ATTALA COUNTY CIRCUIT CLERK OF COURT;100 COURTHOUSE STE 1;KOSCIUSKO;MS;39090;6622891471
CLERK OF CIRCUIT COURT JONES COUNTY;405 N 5TH AVE;LAUREL;MS;39440;6014252556
LAUREL MAIN POST OFFICE;315 SAWMILL ROAD;LAUREL;MS;39440;6014251408
AMITE COUNTY CIRCUIT CLERK OFFICE;243 W MAIN ST;LIBERTY;MS;39645;6016578932
LONG BEACH POST OFFICE;200 KLONDYKE DR;LONG BEACH;MS;39560;2288685419
WINSTON COUNTY CIRCUIT COURT CLERK;16540 WEST MAIN ST;LOUISVILLE;MS;39339;6627733581
LUCEDALE POST OFFICE;209 COX ST;LUCEDALE;MS;39452;6019472719
MAGEE POST OFFICE;701 3RD ST SW;MAGEE;MS;39111;6018493445
PIKE COUNTY CIRCUIT CLERKS OFFICE;200 EAST BAY STREET;MAGNOLIA;MS;39652;6017832581
MARKS POST OFFICE;423 POPLAR ST;MARKS;MS;38646;6623265881
MCCOMB POST OFFICE;530 DELAWARE AVE;MCCOMB;MS;39648;6016841931
CLERK OF CIRCUIT COURT FRANKLIN COUNTY;36 MAIN ST EAST;MEADVILLE;MS;39653;6013842320
MERIDIAN MAIN POST OFFICE;2100 9TH STREET;MERIDIAN;MS;39301;6016932581
INTERNATIONAL INSTITUTE, MISSISSIPPI STATE UNIVERSITY;175 PRESIDENTS CIRCLE;MISSISSIPPI STATE;MS;39762;6623258929
MISSISSIPPI STATE POST OFFICE;414 LEE BLVD;MISSISSIPPI STATE;MS;39762;6623235772
CLERK OF COURT LAWRENCE COUNTY;517 EAST BROAD ST;MONTICELLO;MS;39654;6015874791
MOSS POINT POST OFFICE;4537 BOWEN ST;MOSS POINT;MS;39563;2284755621
CLERK OF CIRCUIT COURT ADAMS COUNTY;115 S WALL ST;NATCHEZ;MS;39120;6014466326
NATCHEZ MAIN POST OFFICE;214 N CANAL ST;NATCHEZ;MS;39120;6014424361
UNION COUNTY CIRCUIT CLERK;114 E BANKHEAD ST;NEW ALBANY;MS;38652;6625341910
OLIVE BRANCH MAIN POST OFFICE;8850 MID SOUTH AVE;OLIVE BRANCH;MS;38654;6628955966
LAFAYETTE COUNTY CHANCERY CLERK;300 N LAMAR BLVD;OXFORD;MS;38655;6622342131
OXFORD POST OFFICE;401 MCELROY DR.;OXFORD;MS;38655;6622345615
JACKSON COUNTY CHANCERY CLERK;2915 CANTY STREET, SUITE R;PASCAGOULA;MS;39567;2287693131
PETAL POST OFFICE;121 MORRIS ST;PETAL;MS;39465;6015823618
CLERK OF CIRCUIT COURT NESHOBA COUNTY;401 E BEACON ST STE 110;PHILADELPHIA;MS;39350;6016564781
PHILADELPHIA POST OFFICE;1 GOVERNMENT ST;PHILADELPHIA;MS;39350;6013894837
PICAYUNE ANNEX US POST OFFICE;6342 HWY 11 N;PICAYUNE;MS;39466;6017982876
CALHOUN COUNTY CIRCUIT COURT;103 W MAIN ST;PITTSBORO;MS;38951;6624123101
PEARL RIVER COUNTY CIRCUIT CLERK OFFICE;200 S. MAIN STREET;POPLARVILLE;MS;39470;6014032328
JEFFERSON DAVIS COUNTY CIRCUIT CLERK OF COURT;1025 THIRD ST;PRENTISS;MS;39474;6017924231
LAMAR COUNTY CIRCUIT CLERK;203 MAIN ST;PURVIS;MS;39475;6017948504
RIDGELAND POST OFFICE;611 S PEAR ORCHARD RD;RIDGELAND;MS;39157;6019910249
TIPPAH COUNTY CHANCERY CLERK;CHANCERY BUILDING;RIPLEY;MS;38663;6628377374
SENATOBIA MAIN POST OFFICE;100 W MAIN ST;SENATOBIA;MS;38668;6625628766
SOUTHAVEN POST OFFICE;7550 AIRWAYS BLVD;SOUTHAVEN;MS;38671;6623498571
CLERK OF CIRCUIT COURT OKTIBBEHA COUNTY;108 WEST MAIN STREET SUITE 118;STARKVILLE;MS;39759;6623231356
CLERK OF CHANCERY COURT LEE COUNTY;200 W JEFFERSON ST;TUPELO;MS;38804;6624322100
TUPELO MAIN POST OFFICE;362 S THOMAS ST;TUPELO;MS;38801;6627918407
UNIVERSITY OF MISSISSIPPI;617 ALL AMERICAN DR;UNIVERSITY;MS;38677;6629151508
CLERK OF CIRCUIT COURT CARROLL COUNTY;803 FRONT ST;VAIDEN;MS;39176;6624645476
VERONA POST OFFICE;5107 RAYMOND AVE;VERONA;MS;38879;6625662442
VICKSBURG MAIN POST OFFICE;3415 PEMBERTON SQ BLVD;VICKSBURG;MS;39180;6016361022
WAYNESBORO POST OFFICE;704 AZALEA DR;WAYNESBORO;MS;39367;6017354417
CLERK OF CHANCERY COURT CLAY COUNTY;365 COURT ST;WEST POINT;MS;39773;6624943124
WIGGINS POST OFFICE;125 BORDER AVE W;WIGGINS;MS;39577;6019283964
WOODVILLE POST OFFICE;381 MAIN ST;WOODVILLE;MS;39669;6018884651
YAZOO CITY POST OFFICE;341 N MAIN ST;YAZOO CITY;MS;39194;6627465733
