facilityName;streetAdress;city;state;zipCode;publicPhone
LA FOLLETTE POST OFFICE;1121 E CENTRAL AVE;LA FOLLETTE;TN;37766;4235622431
MACON COUNTY CLERK OF COURT;104 COUNTY COURTHOUSE, PUBLIC SQUARE;LAFAYETTE;TN;37083;61566662333
LAWRENCE COUNTY CLERK;200 W. GAINES STREET;LAWRENCEBURG;TN;38464;9317664176
WILSON COUNTY CLERK;228 EAST MAIN ST  ROOM 101;LEBANON;TN;37087;6154440314
MARSHALL COUNTY CLERK;1107 COURTHOUSE ANNEX;LEWISBURG;TN;37091;9313591072
LEXINGTON POST OFFICE;160 S BROAD ST;LEXINGTON;TN;38351;7319682446
CIRCUIT COURT CLERK - OVERTON COUNTY;1000 J T POINDEXTER DR;LIVINGSTON;TN;38570;9318232312
LORETTO POST OFFICE;100 W COMMERCE ST;LORETTO;TN;38469;9318534436
LOUDON COUNTY CLERK OF COURT;101 MULBERRY ST #200;LOUDON;TN;37774;8654582726
MADISONVILLE POST OFFICE;161 WARREN STREET;MADISONVILLE;TN;37354;4234423647
MANCHESTER POST OFFICE;1601 HILLSBORO BLVD;MANCHESTER;TN;37355;9317288868
MARTIN POST OFFICE;100 UNIVERSITY STREET;MARTIN;TN;38237;7315870567
BLOUNT COUNTY CLERK;345 COURT STREET;MARYVILLE;TN;37804;8652735800
UNION COUNTY CLERK;825 MAIN ST.;MAYNARDVILLE;TN;37807;8659928043
MCMINNVILLE POST OFFICE;102 EAST COURT SQUARE;MCMINNVILLE;TN;37110;9314732555
WARREN COUNTY CLERK;201 LOCUST STREET, SUITE 2P;MCMINNVILLE;TN;37110;9314732623
BARTLETT STATION;2966 ELMORE PARK  RD.;MEMPHIS;TN;38134;9013880364
HICKORY HILL POST OFFICE;3735 HICKORY HILL RD;MEMPHIS;TN;38115;9013601594
HOLIDAY CITY POST OFFICE;3715 WINCHESTER RD.;MEMPHIS;TN;38118;9013639573
MEMPHIS MAIN OFFICE WINDOW SERVICE;555 S. B.B. KING BLVD (LOBBY);MEMPHIS;TN;38101;9015212575
MEMPHIS MENDENHALL STATION;521 ERIN DRIVE;MEMPHIS;TN;38117;9017634474
SHELBY COUNTY PROBATE COURT;140 ADAMS AVENUE, #124;MEMPHIS;TN;38103;9012223750
WHITE STATION POST OFFICE;5821 PARK AVE.;MEMPHIS;TN;38119;9016832613
MILLINGTON POST OFFICE;4847 NAVY ROAD;MILLINGTON;TN;38053;9018724591
HAMBLEN COUNTY CLERKS OFFICE;511 W. 2ND NORTH STREET;MORRISTOWN;TN;37814;4235861993
CIRCUIT COURT CLERK;222 WEST MAIN ST;MOUNTAIN CITY;TN;37683;4237279012
CHURCH STREET STATION;825 S CHURCH ST;MURFREESBORO;TN;37130;6152170596
PASSPORT SERVICES-MTSU;1524 MILITARY MEMORIAL;MURFREESBORO;TN;37132;6154948829
RUTHERFORD COUNTY CLERK;319 N MAPLE ST, STE 121;MURFREESBORO;TN;37130;6158987800
ACKLEN POST OFFICE;2006 ACKLEN AVE.;NASHVILLE;TN;37212;6153835396
BROADWAY STATION;901 BROADWAY ST.;NASHVILLE;TN;37202;6152553613
DAVIDSON COUNTY CLERK;700 2ND AVE S;NASHVILLE;TN;37210;6158626050
NASHVILLE CHURCH STREET STATION;1718 CHURCH ST.;NASHVILLE;TN;37203;6153210172
NASHVILLE MAIN OFFICE WINDOW SERVICE;525 ROYAL PKWY.;NASHVILLE;TN;37229;6158725749
TENNESSEE STATE UNIVERSITY;3500 JOHN A MERRITT BLVD;NASHVILLE;TN;37209;6159635640
NEWPORT POST OFFICE;265 COSBY HIGHWAY;NEWPORT;TN;37821;4236236136
ANDERSON COUNTY CLERK;728 EMORY VALLEY RD.;OAK RIDGE;TN;37830;8654830541
OAK RIDGE POST OFFICE;301 S. TULANE AVE.;OAK RIDGE;TN;37830;8654822750
OAKLAND POST OFFICE;14695 HIGHWAY 194;OAKLAND;TN;38060;9014652327
OOLTEWAH MAIN POST OFFICE;9301 OCOEE ST;OOLTEWAH;TN;37363;4232387776
PARIS POST OFFICE;105 W. WOOD ST.;PARIS;TN;38242;7316423881
PARSONS POST OFFICE;764 TENNESSEE AVE. N.;PARSONS;TN;38363;7318472843
PIGEON FORGE PUBLIC LIBRARY;2449 LIBRARY DRIVE;PIGEON FORGE;TN;37863;8654297490
GILES COUNTY CLERKS OFFICE;222 WEST MADISON STREET;PULASKI;TN;38478;9313631509
HAWKINS COUNTY CHANCERY COURT;100 E MAIN ST;ROGERSVILLE;TN;37857;4232728150
SALE CREEK;15117 DAYTON PIKE;SALE CREEK;TN;37373;4233322927
SAVANNAH POST OFFICE;705 WATER STREET;SAVANNAH;TN;38372;7319254480
SEVIER COUNTY CLERK;125 COURT AVE.;SEVIERVILLE;TN;37862;8654535502
BEDFORD COUNTY CLERK;100 PUBLIC SQUARE WEST;SHELBYVILLE;TN;37160;9316841921
SHELBYVILLE;600 N. MAIN STREET;SHELBYVILLE;TN;37160;9316842812
SIGNAL MOUNTAIN POST OFFICE;1155 RIDGEWAY AVE;SIGNAL MOUNTAIN;TN;37377;4238866443
RUTHERFORD COUNTY CLERK SMYRNA;205 I STREET;SMYRNA;TN;37167;6154599692
SMYRNA POST OFFICE;250 MAYFIELD DR.;SMYRNA;TN;37167;6152202105
SNEEDVILLE POST OFFICE;1314 A MAIN ST.;SNEEDVILLE;TN;37869;4237332242
SOUTH PITTSBURG POST OFFICE;303 ELM AVE.;SOUTH PITTSBURG;TN;37380;4238376051
ROBERTSON COUNTY CLERK;511 SOUTH BROWN ST;SPRINGFIELD;TN;37172;6153845895
TIPTONVILLE POST OFFICE;404 CHURCH ST.;TIPTONVILLE;TN;38079;7312537261
TRENTON TN MPO;200 S. COLLEGE ST.;TRENTON;TN;38382;7318550541
TROY POST OFFICE;214 W. HARPER ST.;TROY;TN;38260;7315364534
TULLAHOMA POST OFFICE;200 S JACKSON STREET;TULLAHOMA;TN;37388;9314553675
UNION CITY POST OFFICE;114 W. WASHINGTON AVENUE;UNION CITY;TN;38261;7318859711
HUMPHREYS COUNTY CLERK;102 THOMPSON ST;WAVERLY;TN;37185;9312967671
WINCHESTER POST OFFICE;200 S. JEFFERSON ST, ROOM 100;WINCHESTER;TN;37398;9319689076
CANNON COUNTY CLERKS OFFICE;200 W MAIN ST;WOODBURY;TN;37190;6155634278
