facilityName;streetAdress;city;state;zipCode;publicPhone
POLK COUNTY CLERK OF COURT - NORTHEAST BRANCH;3425 LAKE ALFRED RD;WINTER HAVEN;FL;33881;8635344000
USPS WINTER HAVEN MAIN POST OFFICE;111 W CENTRAL AVE;WINTER HAVEN;FL;33880;8632997824
ORANGE COUNTY CLERK OF COURT - WINTER PARK BRANCH;450 N LAKEMONT AVE;WINTER PARK;FL;32792;4078362000
USPS WINTER SPRINGS POST OFFICE;1065 E STATE ROAD 434;WINTER SPRINGS;FL;32708;4073274569
USPS ZEPHYRHILLS POST OFFICE;38032 POSTAL DR;ZEPHYRHILLS;FL;33542;8137150149
US EMBASSY - KOLONIA;U.S. DEPARTMENT OF STATE;KOLONIA, POHNPEI;FM;96941;6913202187
ACWORTH MAIN POST OFFICE;4915 N MAIN ST;ACWORTH;GA;30101;7709668133
ADAIRSVILLE POST OFFICE;10 FINLEY ST.;ADAIRSVILLE;GA;30103;7707733848
WHEELER COUNTY SUPERIOR COURT;16 WEST PEARL ST;ALAMO;GA;30411;9125687137
ALBANY MAIN POST OFFICE;1501 S SLAPPEY BLVD;ALBANY;GA;31701;2298892625
SUPERIOR COURT CLERK ALMA GA;502 W 12TH STREET;ALMA;GA;31510;9126324915
WEBB BRIDGE POST OFFICE;4575 WEBB BRIDGE ROAD;ALPHARETTA;GA;30005;7705699818
SUPERIOR COURT CLERK SUMTER COUNTY;500 WEST LAMAR ST.;AMERICUS;GA;31709;2299284537
TURNER COUNTY SUPERIOR COURT;219 E. COLLEGE STREET;ASHBURN;GA;31714;2295672011
ATHENS - CLARKE COUNTY LIBRARY;2025 BAXTER STREET;ATHENS;GA;30606;7066133650
ATHENS MAIN POST OFFICE;575 OLYMPIC DRIVE;ATHENS;GA;30601;7063693270
UNIVERSITY OF GEORGIA PASSPORT SERVICES;45 BAXTER ST;ATHENS;GA;30602;7065423040
ATLANTA MAIN OFFICE;3900 CROWN ROAD;ATLANTA;GA;30304;4047657292
FULTON COUNTY CLERK OF SUPERIOR COURT;136 PRYOR ST SW;ATLANTA;GA;30303; 
FULTON COUNTY SUPERIOR COURT NORTH;7741 ROSWELL ROAD;ATLANTA;GA;30350;4046155755
MIDTOWN PASSPORT ACCEPTANCE FACILITY;1072 WEST PEACHTREE STREET NW;ATLANTA;GA;30309;4047952231
AUGUSTA MAIN POST OFFICE;525 8TH STREET;AUGUSTA;GA;30901;7068233113
DECATUR COUNTY CLERKS OFFICE;112 W WATER ST;BAINBRIDGE;GA;39819;2292483025
BARNESVILLE POST OFFICE;138 FORSYTH STREET;BARNESVILLE;GA;30204;7703580249
APPLING COUNTY CLERK OF  COURT;69 TIPPINS ST;BAXLEY;GA;31513;9123678126
PIERCE COUNTY CLERKS OFFICE;3550 HWY 84;BLACKSHEAR;GA;31516;9124492020
UNION COUNTY SUPERIOR COURT;65 COURTHOUSE STREET, SUITE 5;BLAIRSVILLE;GA;30512;7064396022
SUPERIOR COURT CLERK OF EARLY COUNTY;111 COURT SQUARE;BLAKELY;GA;39823;2297233033
FANNIN COUNTY  CLERK OF SUPERIOR COURT;400 WEST MAIN STREET;BLUE RIDGE;GA;30513;7066322039
BROOKLET  POST OFFICE;129 E LEE ST;BROOKLET;GA;30415;9128422221
BRUNSWICK MAIN;805 GLOUCESTER STREET;BRUNSWICK;GA;31520;9122801250
GLYNN COUNTY SUPERIOR COURT;701 H  STREET;BRUNSWICK;GA;31520;9125547313
BUCHANAN POST OFFICE;368 CARROLLTON ST;BUCHANAN;GA;30113;7706463827
GWINNETT COUNTY PUBLIC LIBRARY;2100 BUFORD HIGHWAY;BUFORD;GA;30518;7709785154
CLERK SUPERIOR COURT GRADY COUNTY;250 NORTH BROAD STREET;CAIRO;GA;39828;2293772912
CALHOUN POST OFFICE;401 COURT STREET;CALHOUN;GA;30701;7066292269
CLERK SUPERIOR COURT MITCHELL COUNTY GEORGIA;11 BROAD ST.;CAMILLA;GA;31730;2293362021
CANTON POST OFFICE;2400 RIVERSTONE BLVD;CANTON;GA;30114;7707208164
CHEROKEE COUNTY SUPERIOR COURT;90 NORTH STREET;CANTON;GA;30114;6784936523
CARROLL COUNTY SUPERIOR COURT;311 NEWNAN ST;CARROLLTON;GA;30117;7708305830
CARTERSVILLE POST OFFICE;25 LIBERTY DRIVE;CARTERSVILLE;GA;30121;7703825121
CHATSWORTH GEORGIA POST OFFICE;120 WEST FORT STREET;CHATSWORTH;GA;30705;7066951109
HABERSHAM  CLERK OF SUPERIOR COURT;295 LLEWELLYN ST;CLARKESVILLE;GA;30523;7068390300
GEORGIA STATE UNIVERSITY - CLARKSTON CAMPUS SERVICES;555 NORTH INDIAN CREEK DRIVE;CLARKSTON;GA;30021;6788913320
RABUN COUNTY CLERK OF SUPERIOR COURT;25 COURTHOUSE SQUARE;CLAYTON;GA;30525;7067823615
CLEVELAND POST OFFICE;116 HELEN HWY;CLEVELAND;GA;30528;7068654511
WHITE COUNTY SUPERIOR COURT;59 S MAIN;CLEVELAND;GA;30528;7068652613
BLECKLEY COUNTY CLERK OF SUPERIOR COURT;112 N 2ND ST;COCHRAN;GA;31014;4789343210
COHUTTA POST OFFICE;325 WOLFE ST;COHUTTA;GA;30710;7066948385
FULTON COUNTY SUPERIOR COURT SOUTH;5600 STONEWALL TELL ROAD;COLLEGE PARK;GA;30349;4046125756
COLUMBUS DOWNTOWN STATION;120 12TH STREET;COLUMBUS;GA;31901;7065621873
COLUMBUS MAIN POST OFFICE;3916 MILGEN RD;COLUMBUS;GA;31907;7065621860
MUSCOGEE COUNTY PROBATE COURT;100 10TH STREET;COLUMBUS;GA;31901;7066534333
UNITED STATES POSTAL SERVICE-FORT BENNING;110 VIBBERT AVENUE;COLUMBUS;GA;31905;7066891696
ROCKDALE COUNTY CLERK OF COURTS;922 COURT ST;CONYERS;GA;30012;7702787918
CRISP COUNTY CLERK OF SUPERIOR COURT;510 NORTH 7TH STREET;CORDELE;GA;31015;2292714726
CORNELIA POST OFFICE;407 CORNELIA PLAZA DR.;CORNELIA;GA;30531;7067784714
NEWTON COUNTY CLERK OF SUPERIOR COURT;1132 USHER ST;COVINGTON;GA;30014;7707842035
CUMMING MAIN POST OFFICE;525 TRIBBLE GAP RD;CUMMING;GA;30040;7708862388
FORSYTH COUNTY PROBATE COURT;100 WEST COURTHOUSE SQUARE;CUMMING;GA;30040;7707812140
CLERK OF SUPERIOR COURT OF RANDOLPH COUNTY;93 FRONT STREET;CUTHBERT;GA;39840;8557826310
DACULA POST OFFICE;470 DACULA RD;DACULA;GA;30019;7709624390
LUMPKIN COUNTY CLERK OF SUPERIOR COURT;325 RILEY ROAD;DAHLONEGA;GA;30533;7068643736
DALTON MAIN POST OFFICE;100 S. THORNTON AVENUE;DALTON;GA;30720;7062790751
SUPERIOR COURT  MADISON COUNTY;91 ALBANY AVENUE;DANIELSVILLE;GA;30633;7067956310
TERRELL COUNTY SUPERIOR COURT CLERK;235 E LEE ST;DAWSON;GA;39842;2299952631
DAWSON COUNTY CLERK OF SUPERIOR COURT;25 JUSTICE WAY;DAWSONVILLE;GA;30534;7063443510
DECATUR MPO;520 W PONCE DE LEON AVE;DECATUR;GA;30030;4043708300
DEKALB COUNTY CLERK OF SUPERIOR COURT;556 N MCDONOUGH STREET;DECATUR;GA;30030;4046873870
SEMINOLE COUNTY CLERK OF SUPERIOR COURT;200 S. KNOX AVENUE;DONALSONVILLE;GA;39845;2295242525
SUPERIOR COURT OF COFFEE COUNTY;101 S. PETERSON AVE.;DOUGLAS;GA;31533;9123842865
CLERK OF SUPERIOR COURT;8700 HOSPITAL DRIVE;DOUGLASVILLE;GA;30134;7709207254
LAURENS COUNTY SUPERIOR COURT;121 EAST JACKSON ST.;DUBLIN;GA;31021;4782770005
DULUTH BOGGS ROAD POSTAL STORE;1605 BOGGS ROAD;DULUTH;GA;30096;7707173701
DODGE COUNTY CLERK OF SUPERIOR COURT;5401 ANSON AVE;EASTMAN;GA;31023;4783742871
PUTNAM COUNTY PROBATE COURT;100 S JEFFERSON AVENUE;EATONTON;GA;31024;7064855476
ELBERT COUNTY SUPERIOR COURT;12 S OLIVER ST;ELBERTON;GA;30635;7062832005
GILMER COUNTY SUPERIOR COURT;1 BROAD STREET;ELLIJAY;GA;30540;7066354462
EVANS POST OFFICE;607 RONALD REAGAN DRIVE;EVANS;GA;30809;7066510121
FAYETTE COUNTY PROBATE COURT;1CENTER DRIVE;FAYETTEVILLE;GA;30214;7707164221
FAYETTEVILLE MAIN POST OFFICE;250 E GEORGIA AVENUE;FAYETTEVILLE;GA;30214;7707193115
BEN HILL COUNTY SUPERIOR COURT;115 S SHERIDAN STREET;FITZGERALD;GA;31750;2294265135
FOREST PARK POST OFFICE;4989 COURTNEY DRIVE;FOREST PARK;GA;30297;4043629696
MONROE COUNTY SUPERIOR COURT CLERK;1 COURTHOUSE SQUARE;FORSYTH;GA;31029;4789947022
CLAY COUNTY SUPERIOR COURT;210 WASHINGTON STREET;FORT GAINES;GA;39851;2297682631
HALL COUNTY LIBRARY - BLACKSHEAR PLACE;2927 ATLANTA HIGHWAY;GAINESVILLE;GA;30507;7705323311
LIMESTONE POSTAL STORE;2490 LIMESTONE PKWY;GAINESVILLE;GA;30501;7705365647
QUITMAN COUNTY SUPERIOR COURT;111 MAIN STREET;GEORGETOWN;GA;39854;2293342578
GLASCOCK COUNTY SUPERIOR COURT;62 EAST MAIN STREET;GIBSON;GA;30810;7065982084
JONES COUNTY SUPERIOR COURT;110 S. JEFFERSON ST.;GRAY;GA;31032;4789866674
GREENE COUNTY SUPERIOR COURT;113 N MAIN ST SUITE 109;GREENSBORO;GA;30642;7064533340
MERIWETHER COUNTY SUPERIOR COURT;100 NORTH COURT SQUARE;GREENVILLE;GA;30222;7066724416
GRIFFIN POST OFFICE;101 NORTH 8TH STREET;GRIFFIN;GA;30223;7704128840
HART COUNTY PROBATE COURT;185 W FRANKLIN ST;HARTWELL;GA;30643;7063762565
HEPHZIBAH POST OFFICE;4902 WINDSOR SPRING ROAD;HEPHZIBAH;GA;30815;7065922933
TOWNS COUNTY CLERK OF SUPERIOR COURT;48 RIVER STREET SUITE E;HIAWASSEE;GA;30546;7068962130
LIBERTY COUNTY CLERKS OFFICE;201 SOUTH MAIN STREET;HINESVILLE;GA;31313;9128763925
BANKS COUNTY PUBLIC LIBRARY;226 HIGHWAY 51 SOUTH;HOMER;GA;30547;7066773164
CLINCH COUNTY SUPERIOR COURT;25 COURT SQUARE;HOMERVILLE;GA;31634;9124875854
WILKINSON SUPERIOR COURT;100 BACON STREET;IRWINTON;GA;31042;4789464312
JACKSON POST OFFICE;461 E 2ND ST;JACKSON;GA;30233;7705041697
PICKENS COUNTY CLERK OF SUPERIOR COURT;50 N MAIN ST, STE 104;JASPER;GA;30143;7062538763
WAYNE COUNTY SUPERIOR COURT;174 N BRUNSWICK ST;JESUP;GA;31546;9124275930
KENNESAW MAIN POST OFFICE;2001 DUNCAN DRIVE;KENNESAW;GA;30144;7704224103
LAFAYETTE POST OFFICE;220 FOSTER BLVD;LAFAYETTE;GA;30728;7066399072
LAGRANGE  POST OFFICE;950 LAFAYETTE PKWY;LAGRANGE;GA;30241;7068836601
TROUP COUNTY PROBATE COURT;100 RIDLEY AVENUE;LAGRANGE;GA;30240;7068831690
LAKE PARK POST OFFICE;687 LAKES BLVD;LAKE PARK;GA;31636;2295597843
LAWRENCEVILLE MAIN POST OFFICE;35 PATTERSON RD;LAWRENCEVILLE;GA;30044;7702378283
LAWRENCEVILLE NORTH USPS;1557 BUFORD DR;LAWRENCEVILLE;GA;30043;7703389337
LILBURN POST OFFICE;4370 LAWRENCEVILLE HWY NW;LILBURN;GA;30047;7708060872
LINCOLN COUNTY SUPERIOR COURT;210 HUMPHREY STREET ROOM 103;LINCOLNTON;GA;30817;7063595505
LITHIA SPRINGS POST OFFICE;2727 SKYVIEW DRIVE;LITHIA SPRINGS;GA;30122;6789459377
LITHONIA POST OFFICE;3035 STONE MOUNTAIN ST;LITHONIA;GA;30058;7704841079
LOGANVILLE POST OFFICE;4160 LOGAN DRIVE;LOGANVILLE;GA;30052;7705540435
JEFFERSON COUNTY CLERK OFFICE;202 E BROAD ST;LOUISVILLE;GA;30434;4786257922
SUPERIOR COURT OF TOOMBS COUNTY;100 COURTHOUSE SQUARE HWY 280;LYONS;GA;30436;9125263501
MABLETON POST OFFICE;5284 FLOYD ROAD;MABLETON;GA;30126;7707454291
BIBB COUNTY SUPERIOR COURT;601 MULBERRY STREET;MACON;GA;31201;4786216521
MACON MAIN POST OFFICE;451 COLLEGE STREET;MACON;GA;31213;4787528414
CLERK OF SUPERIOR COURT, MORGAN GA;384 HANCOCK STREET;MADISON;GA;30650;7063423605
COBB COUNTY SUPERIOR COURT;736 WHITLOCK AVENUE;MARIETTA;GA;30064;7705281639
GRESHAM ROAD STATION;1290 GRESHAM RD;MARIETTA;GA;30062;7703219016
HENRY COUNTY PROBATE COURT;99 SIMS STREET;MCDONOUGH;GA;30253;7702887600
MCDONOUGH POSTAL STORE;100 POSTMASTER DRIVE;MCDONOUGH;GA;30253;6784324319
TELFAIR COUNTY CLERK OF COURT;19 E OAK ST, STE C;MCRAE-HELENA;GA;31037;2298686525
BALDWIN COUNTY CLERK OF  COURTS;121 N WILKINSON ST;MILLEDGEVILLE;GA;31061;4784454007
CLERK SUPERIOR COURT JENKINS COUNTY;611 E WINTHROPE AVE;MILLEN;GA;30442;4789824683
WALTON COUNTY PROBATE COURT;303 S. HAMMOND DRIVE, STE 118;MONROE;GA;30655;7702671345
JASPER COUNTY CLERK OF COURTS;126 W GREEN ST;MONTICELLO;GA;31064;7064684901
MOULTRIE MAIN POST OFFICE;215 N MAIN STREET;MOULTRIE;GA;31768;2298909754
BRANTLEY COUNTY SUPERIOR COURT;234 BRANTLEY STREET;NAHUNTA;GA;31553;9124625635
NEWNAN POST OFFICE;60 POSTAL PARKWAY;NEWNAN;GA;30263;7702521580
HAROLD S. SWINDLE PUBLIC LIBRARY;5466 HIGHWAY 441 S;NICHOLSON;GA;30565;7067573577
NORCROSS MAIN POST OFFICE;265 MITCHELL RD;NORCROSS;GA;30071;7704167156
PEACHTREE CORNERS POST OFFICE;5600 SPALDING DRIVE;NORCROSS;GA;30092;7704097968
NORMAN PARK POST OFFICE;113 E BROAD ST;NORMAN PARK;GA;31771;2297695510
PEACHTREE CITY POST OFFICE;151 HWY 74 SOUTH;PEACHTREE CITY;GA;30269;7704866802
BRYAN COUNTY SUPERIOR  COURT;151 SOUTH COLLEGE STREET;PEMBROKE;GA;31321;9126533872
HOUSTON COUNTY SUPERIOR COURT;201 PERRY PARKWAY;PERRY;GA;31069;4782184740
POWDER SPRINGS POST OFFICE;4644 POWDER SPRINGS DALLAS ROAD;POWDER SPRINGS;GA;30127;7704392771
TATTNALL COUNTY PROBATE COURT;111 N. MAIN STREET;REIDSVILLE;GA;30427;9125576719
RICHMOND HILL POST OFFICE;9664 FORD AVE;RICHMOND HILL;GA;31324;9127566084
RINCON  POST OFFICE;503 N RIDGE ST;RINCON;GA;31326;9128261772
ROME MAIN POST OFFICE;1420 MARTHA BERRY BLVD NE;ROME;GA;30165;7062349456
ROSSVILLE POST OFFICE;301 CHICKAMAUGA AVE;ROSSVILLE;GA;30741;7068667668
WASHINGTON COUNTY SUPERIOR COURT;132 W HAYNES STREET;SANDERSVILLE;GA;31082;4785523186
CHATHAM COUNTY CLERK OF SUPERIOR COURT;133 MONTGOMERY STREET;SAVANNAH;GA;31401;9126527200
OGLETHORPE STATION;1348 EISENHOWER DRIVE;SAVANNAH;GA;31406;9126627558
SAVANNAH MAIN  OFFICE;2 NORTH FAHM ST;SAVANNAH;GA;31401;9122354666
SHARPSBURG POST OFFICE;6545 HIGHWAY 54;SHARPSBURG;GA;30277;7702527874
SMYRNA MAIN PO;850 WINDY HILL ROAD SE;SMYRNA;GA;30080;7704359508
SNELLVILLE POST OFFICE-CENTERVILLE BRANCH;3375 CENTERVILLE HIGHWAY;SNELLVILLE;GA;30039;6783446248
HANCOCK COUNTY SUPERIOR COURT;12630 BROAD STREET;SPARTA;GA;31087;7064446644
EFFINGHAM COUNTY PROBATE COURT;700 N PINE STREET, STE 146;SPRINGFIELD;GA;31329;9127542112
SAINT MARYS POST OFFICE;724 CHARLIE SMITH SR HWY;ST. MARYS;GA;31558;9127293301
BULLOCH COUNTY CLERK OF COURT;20 SIEBOLD ST;STATESBORO;GA;30458;9127649009
STATHAM PUBLIC LIBRARY;1928 RAILROAD STREET;STATHAM;GA;30666;7707254785
STOCKBRIDGE POST OFFICE;110 WALTER WAY;STOCKBRIDGE;GA;30281;7705077946
STONE MOUNTAIN POST OFFICE;5181 W MOUNTAIN STREET;STONE MOUNTAIN;GA;30083;7704982828
CITY OF SUGAR HILL;5039 WEST BROAD ST;SUGAR HILL;GA;30518;7709456716
SUMMERVILLE POST OFFICE;9922 COMMERCE STREET;SUMMERVILLE;GA;30747;7068572493
SUWANEE POST OFFICE;990 PEACHTREE INDUSTRIAL BLVD;SUWANEE;GA;30024;6784828421
EMANUEL COUNTY SUPERIOR COURT;125 SOUTH MAIN STREET;SWAINSBORO;GA;30401;4782378911
SCREVEN COUNTY PROBATE COURT;216 MIMS ROAD;SYLVANIA;GA;30467;9125642783
TALKING ROCK POST OFFICE;100 ANTIOCH CHURCH ROAD;TALKING ROCK;GA;30175;7062764197
TALLAPOOSA POST OFFICE;1919 U.S. HWY 78;TALLAPOOSA;GA;30176;7705747095
UPSON COUNTY CLERK OF SUPERIOR COURT;116 WEST MAIN STREET;THOMASTON;GA;30286;7066477835
CLERK SUPERIOR COURT THOMAS COUNTY, GEORGIA;325 N MADISON ST;THOMASVILLE;GA;31792;2292254108
MCDUFFIE COUNTY CLERK OF SUPERIOR COURT;210 RAILROAD ST, RM 1401;THOMSON;GA;30824;7065952134
TIFT COUNTY CLERK OF SUPERIOR COURT;237 E 2ND STREET;TIFTON;GA;31794;2293867810
STEPHENS COUNTY CLERK OF COURT;70 N ALEXANDER ST;TOCCOA;GA;30577;7068869496
TOCCOA POST OFFICE;41 FALLS RD, SUITE 101;TOCCOA;GA;30577;7068864058
TRENTON POST OFFICE;12441 N MAIN ST;TRENTON;GA;30752;7066574751
TRION POST OFFICE;14366 HWY 27;TRION;GA;30753;7067342441
NORTHSIDE  VALDOSTA STATION;3698 INNER PERIMETER RD;VALDOSTA;GA;31602;2292417209
WILLIS L. MILLER LIBRARY;2906 JULIA DRIVE;VALDOSTA;GA;31602;2293330086
OHOOPEE REGIONAL LIBRARY;610 JACKSON STREET;VIDALIA;GA;30474;9125379283
WARNER ROBINS POST OFFICE;904 RUSSELL PARKWAY;WARNER ROBINS;GA;31088;4789222175
WARREN COUNTY SUPERIOR  COURT;521 MAIN STREET STE 201;WARRENTON;GA;30828;7064652262
SUPERIOR COURT CLERK WILKES COUNTY;23 COURT STREET ROOM 205;WASHINGTON;GA;30673;7066782423
SUPERIOR COURT WARE COUNTY;800 CHURCH STREET;WAYCROSS;GA;31501;9122874340
BURKE COUNTY CLERK OF SUPERIOR COURT;111 E 6TH STREET;WAYNESBORO;GA;30830;7065542279
BARROW COUNTY CLERK OF SUPERIOR COURT;652 BARROW PARK DRIVE;WINDER;GA;30680;7708678993
WINDER POST OFFICE;101 N BROAD ST STE 26;WINDER;GA;30680;7708679266
WINSTON POST OFFICE;2929 POST ROAD;WINSTON;GA;30187;7709424812
CAMDEN COUNTY SUPERIOR COURT;210 EAST 4TH STREET;WOODBINE;GA;31569;9125765631
PIKE COUNTY SUPERIOR COURT;16001 BARNESVILLE STREET;ZEBULON;GA;30295;7705672000
GUAM PASSPORT DIVISION OF REVENUE AND TAXATION;1240 ROUTE 16 ARMY DR;BARRIGADA;GU;96913;6716351778
ANAHOLA POST OFFICE;4-4350 KUHIO HWY;ANAHOLA;HI;96703;8088224710
CAPTAIN COOK POST OFFICE;82-6110 MAMALAHOA HIGHWAY;CAPTAIN COOK;HI;96704;8083239678
EWA STATION;91-1202 RENTON RD;EWA BEACH;HI;96706;8086894250
HAIKU POST OFFICE;770 HAIKU RD;HAIKU;HI;96708;8085752614
HANAPEPE POST OFFICE;3817 KONA RD;HANAPEPE;HI;96716;8083355433
HAUULA POST OFFICE;54-316 KAMEHAMEHA HWY;HAUULA;HI;96717;8082935057
HAWAII COMMUNITY COLLEGE - OCET;1175 MANONO ST BLDG 379A RM 3;HILO;HI;96720;8089342700
HOLUALOA POST OFFICE;76-5921 MAMALAHOA HWY.;HOLUALOA;HI;96725;8083225085
HONOKAA POST OFFICE;45-490 LEHUA ST;HONOKAA;HI;96727;8087750081
AIRPORT - MAIN POST OFFICE;3595 NORTH NIMITZ HIGHWAY;HONOLULU;HI;96818;8084233434
HAWAII STATE LIBRARY;478 S. KING ST.,;HONOLULU;HI;96813;8085863477
KAPIOLANI COMMUNITY COLLEGE - HOSPITALITY DEPT;4303 DIAMOND HEAD ROAD;HONOLULU;HI;96816;8087349258
UNIVERSITY OF HAWAII AT MANOA;2465 CAMPUS ROAD;HONOLULU;HI;96822;8089567236
KAAAWA POST OFFICE;51-480 KAMEHAMEHA HWY.;KAAAWA;HI;96730;8082378372
KAHULUI POST OFFICE;138 SOUTH PUUNENE AVE.;KAHULUI;HI;96732;8088712487
UNIVERSITY OF HAWAII, MAUI COLLEGE REGISTRAR;310 WEST KAAHUMANUU AVE.;KAHULUI;HI;96732;8089843474
HAWAII COMMUNITY COLLEGE - PALAMANUI;73-4255 ANE KEOHOKALOLE HWY.;KAILUA-KONA;HI;96740;8089698816
KALAHEO POST OFFICE;4489 PAPALINA RD;KALAHEO;HI;96741;8083325800
KAPAAU POST OFFICE;54-396 UNION MILL RD;KAPAAU;HI;96755;8088896766
KAUNAKAKAI POST OFFICE;120 ALA MALAMA AVE;KAUNAKAKAI;HI;96748;8085535845
KEAAU PUBLIC AND SCHOOL LIBRARY;16-571 KEAAU-PAHOA ROAD;KEAAU;HI;96749;8089824281
KILAUEA POST OFFICE;2585 ALA NAMAHANA PARKWAY;KILAUEA;HI;96754;8088281721
LAIE POST OFFICE;55-510 KAMEHAMEHA HWY.;LAIE;HI;96762;8082930337
LANAI CITY POST OFFICE;620 JACARANDA ST.;LANAI CITY;HI;96763;8085656517
LAWAI POST OFFICE;2-3675 KAUMUALII HWY;LAWAI;HI;96765;8083329161
KAUAI COMMUNITY COLLEGE OFFICE OF CONTINUING EDUCATION AND TRAINING;3-1901 KAUMUALII HWY;LIHUE;HI;96766;8082458319
LIHUE POST OFFICE;4441 RICE ST.;LIHUE;HI;96766;8082451628
MAKAWAO POST OFFICE;1075 MAKAWAO AVE.;MAKAWAO;HI;96768;8085720019
MOUNTAIN VIEW POST OFFICE;18-1350 VOLCANO HWY;MOUNTAIN VIEW;HI;96771;8089686461
PAHALA POST OFFICE;96-3163 PIKAKE ST;PAHALA;HI;96777;8089289815
PAIA POST OFFICE;120 BALDWIN AVE;PAIA;HI;96779;8085798866
PAPAIKOU POST OFFICE;27-250 OLD MAMALAHOA HWY;PAPAIKOU;HI;96781;8089641621
LEEWARD COMMUNITY COLLEGE;96-045 ALA IKE CE-101;PEARL CITY;HI;96782;8084550477
PEPEEKEO POST OFFICE;28-2825 HAWAII BELT ROAD;PEPEEKEO;HI;96783;8089643253
WAIALUA POST OFFICE;67-079 NAUAHI ST.;WAIALUA;HI;96791;8086372754
WAIMANALO POST OFFICE;41-859 KALANIANAOLE HWY;WAIMANALO;HI;96795;8082590106
DALLAS COUNTY RECORDERS OFFICE;801 COURT ST RM 203;ADEL;IA;50003;5159935804
ALBIA POST OFFICE;104 BENTON AVE. W.;ALBIA;IA;52531;6419325430
ALGONA POST OFFICE;112 N MINNESOTA ST;ALGONA;IA;50511;5152952203
KOSSUTH COUNTY RECORDERS OFFICE;114 W. STATE ST.;ALGONA;IA;50511;5152955660
BUTLER COUNTY RECORDERS OFFICE;428 6TH ST;ALLISON;IA;50602;3192672735
ALTOONA POST OFFICE;300 8TH ST. SE;ALTOONA;IA;50009;5159672262
AMES POST OFFICE;525 KELLOGG AVE;AMES;IA;50010;5152321113
JONES COUNTY AUDITORS OFFICE;500 W. MAIN STREET;ANAMOSA;IA;52205;3194622282
ANKENY POST OFFICE;1011 N ANKENY BLVD;ANKENY;IA;50021;5159640464
CASS COUNTY AUDITOR;5 WEST 7TH STREET;ATLANTIC;IA;50022;7122434570
AUDUBON PUBLIC LIBRARY;401 NORTH PARK PLACE;AUDUBON;IA;50025;7125633301
TAYLOR COUNTY AUDITORS OFFICE;405 JEFFERSON ST;BEDFORD;IA;50833;7125232280
BETTENDORF POST OFFICE;4439 DEVILS GLEN ROAD;BETTENDORF;IA;52722;5633326656
BLOOMFIELD POST OFFICE;202 W.JEFFERSON ST.;BLOOMFIELD;IA;52537;6416642042
DAVIS COUNTY RECORDERS OFFICE;100 COURTHOUSE SQUARE;BLOOMFIELD;IA;52537;6416642321
BOONE COUNTY PLANNING AND DEVELOPMENT;201 STATE STREET;BOONE;IA;50036;5154330550
BURLINGTON POST OFFICE;300 N MAIN ST;BURLINGTON;IA;52601;3197547581
DES MOINES COUNTY AUDITOR;513 N MAIN ST;BURLINGTON;IA;52601;3197538232
CARROLL COUNTY ENVIRONMENTAL HEALTH DEPARTMENT;114 E 6TH ST;CARROLL;IA;51401;7127929532
CEDAR FALLS POST OFFICE;221 W 6 ST;CEDAR FALLS;IA;50613;3192664734
CEDAR RAPIDS MAIN POST OFFICE;615 6TH AVE SE;CEDAR RAPIDS;IA;52401;3193995560
LINN COUNTY RECORDER;935 2ND STREET SW;CEDAR RAPIDS;IA;52404;3198925420
CENTERVILLE POST OFFICE;300 N. 10TH ST.;CENTERVILLE;IA;52544;6418563403
LUCAS COUNTY AUDITOR;916 BRADEN AVE;CHARITON;IA;50049;6417744512
FLOYD COUNTY AUDITOR OFFICE;101 S. MAIN ST;CHARLES CITY;IA;50616;6412576131
CHEROKEE COUNTY RECORDERS OFFICE;520 WEST MAIN;CHEROKEE;IA;51012;7122256735
PAGE COUNTY RECORDERS OFFICE;112 EAST MAIN STREET;CLARINDA;IA;51632;7125423130
CLINTON POST OFFICE;300 S. 1ST ST.;CLINTON;IA;52732;5632426214
ADAMS COUNTY AUDITOR;500 9TH ST;CORNING;IA;50841;6413223340
WAYNE COUNTY AUDITOR;100 N LAFAYETTE;CORYDON;IA;50060;6418722242
POTTAWATTAMIE COUNTY RECORDERS OFFICE;227 SOUTH 6TH ST.;COUNCIL BLUFFS;IA;51501;7123285609
HOWARD COUNTY AUDITORS OFFICE;137 N ELM STREET;CRESCO;IA;52136;5635479203
UNION COUNTY AUDITORS OFFICE;300 N PINE STREET;CRESTON;IA;50801;6417821701
HUMBOLDT COUNTY AUDITORS;203 MAIN STREET;DAKOTA CITY;IA;50529;5153321571
DAVENPORT MAIN POST OFFICE;933 W 2ND ST;DAVENPORT;IA;52802;5633230306
WINNESHIEK COUNTY RECORDERS OFFICE;201 WEST MAIN ST;DECORAH;IA;52101;5633823486
CRAWFORD COUNTY RECORDERS OFFICE;1202 BROADWAY;DENISON;IA;51442;7122633643
DES MOINES POST OFFICE;1165 SECOND AVE;DES MOINES;IA;50318;5152837585
POLK COUNTY RECORDERS OFFICE;111 COURT AVE;DES MOINES;IA;50309;5152863160
DUBUQUE COUNTY TREASURER;720 CENTRAL AVE;DUBUQUE;IA;52001;5635894450
DUBUQUE POST OFFICE;350 W. 6TH STREET;DUBUQUE;IA;52001;5635823818
DYERSVILLE POST OFFICE;315 3RD. AVE. SE;DYERSVILLE;IA;52040;5638758027
EARLHAM PUBLIC LIBRARY;120 S CHESTNUT AVE;EARLHAM;IA;50072;5157582121
