facilityName;streetAdress;city;state;zipCode;publicPhone
KITTITAS COUNTY CLERK;205 W. 5TH, SUITE #210;ELLENSBURG;WA;98926;5099627531
USPO - ELLENSBURG;100 EAST 3RD AVE.;ELLENSBURG;WA;98926;5099624360
CITY OF ENUMCLAW;1339 GRIFFIN AVE.;ENUMCLAW;WA;98022;3606155605
GRANT COUNTY CLERK;35 C ST. NW, ROOM 218;EPHRATA;WA;98823;5097542011
EVERETT PUBLIC LIBRARY-MAIN LIBRARY;2702 HOYT AVENUE;EVERETT;WA;98201;4252578000
USPO - EVERETT;3102 HOYT AVE.;EVERETT;WA;98201;4252573208
CITY OF EVERSON;111 W. MAIN ST.;EVERSON;WA;98247;3609663411
CITY OF FEDERAL WAY;33325 8TH AVENUE SOUTH;FEDERAL WAY;WA;98003;2538357000
CITY OF FIRCREST - PLANNING AND BUILDING DEPT.;115 RAMSDELL ST;FIRCREST;WA;98466;2535648901
SAN JUAN COUNTY CLERK;350 COURT STREET, SUITE 7;FRIDAY HARBOR;WA;98250;3603782163
KLICKITAT COUNTY CLERK;205 S. COLUMBUS AVE. #204 MS CH-03;GOLDENDALE;WA;98620;5097735744
USPO - GRAND COULEE;407 MIDWAY AVE;GRAND COULEE;WA;99133;5096330781
CITY OF ISSAQUAH;1775 12TH AVE NW;ISSAQUAH;WA;98027;4258373000
KCDC - ISSAQUAH;5415 - 220TH AVE. SE;ISSAQUAH;WA;98029;2062059200
USPO - ISSAQUAH;400 NW GILMAN BLVD;ISSAQUAH;WA;98027;4258378795
COWLITZ COUNTY DISTRICT COURT;312 SW 1ST AVE. RM 207;KELSO;WA;98626;3605773073
BENTON COUNTY CLERK;7122 W. OKANOGAN PL, BLDG A;KENNEWICK;WA;99336;5097358388
CITY OF KIRKLAND;123 5TH AVENUE;KIRKLAND;WA;98033;4255873005
USPO - LA CENTER;421 NE JOHN STORM AVE.;LA CENTER;WA;98629;3602637269
CITY OF LACEY;420 COLLEGE ST SE;LACEY;WA;98503;3604913212
CITY OF LAKE FOREST PARK;17425 BALLINGER WAY NE;LAKE FOREST PARK;WA;98155;2069572834
USPO - LAKEWOOD;5409 100TH STREET SW;LAKEWOOD;WA;98499;2539838266
CITY OF LANGLEY;112 2ND STREET;LANGLEY;WA;98260;3602214246
USPO - LONG BEACH;101 OREGON AVE N.;LONG BEACH;WA;98631;3606423984
USPO - LONGVIEW;1603 LARCH STREET;LONGVIEW;WA;98632;3606368593
USPO - LYNNWOOD;6817 - 208TH ST. SW;LYNNWOOD;WA;98036;4257783447
CITY OF MAPLE VALLEY;22017 SE WAX ROAD, STE 200;MAPLE VALLEY;WA;98038;4254138800
CITY OF MEDINA;501 EVERGREEN POINT ROAD;MEDINA;WA;98039;4252336400
USPO - MERCER ISLAND;3040 78TH AVE SE;MERCER ISLAND;WA;98040;2062328834
CITY OF MILL CREEK PASSPORT OFFICE;15728 MAIN ST;MILL CREEK;WA;98012;4259215743
CITY OF MONROE;806 W. MAIN ST.;MONROE;WA;98272;3607947400
USPO - MONROE;122 N. BLAKELEY ST.;MONROE;WA;98272;3608051962
USPO - MONTESANO;211 W. PIONEER AVE.;MONTESANO;WA;98563;3602493322
USPO - MOSES LAKE;223 W 3RD AVE.;MOSES LAKE;WA;98837;5097646701
SKAGIT COUNTY CLERK;205 WEST KINCAID, SUITE 103;MOUNT VERNON;WA;98273;3604161800
USPO - MOUNT VERNON;1207 CLEVELAND AVE;MOUNT VERNON;WA;98273;3603365812
CITY OF MOUNTLAKE TERRACE;6100 219TH ST SW.  STE 200;MOUNTLAKE TERRACE;WA;98043;4257761161
PEND OREILLE COUNTY CLERK;229 S. GARDEN AVE;NEWPORT;WA;99156;5094472435
USPO - NEWPORT;100 N. WASHINGTON AVE;NEWPORT;WA;99156;5094474221
USPO - NORTH BEND;451 E. NORTH BEND WAY;NORTH BEND;WA;98045;4258317020
CITY OF OAK HARBOR SENIOR CENTER;51 SE JEROME ST;OAK HARBOR;WA;98277;3602794580
USPO - OAK HARBOR;1155 SE CITY BEACH ST.;OAK HARBOR;WA;98277;3606756273
USPO - OCEAN SHORES;689 DOLPHIN AVE. NE;OCEAN SHORES;WA;98569;3602893665
OKANOGAN COUNTY CLERK;149 N. 3RD AVE #301;OKANOGAN;WA;98840;5094227275
THURSTON COUNTY AUDITOR;2000 LAKERIDGE DR SW;OLYMPIA;WA;98502;3607865405
USPO - OLYMPIA;900 JEFFERSON ST. SE;OLYMPIA;WA;98501;3605706300
USPO - OMAK;104 S. MAIN ST;OMAK;WA;98841;5098262060
USPO - ORONDO;14003 STATE ROUTE 2;ORONDO;WA;98843;5097841270
CITY OF ORTING;110 TRAIN ST. SE;ORTING;WA;98360;3608932219
FRANKLIN COUNTY CLERK;1016 N 4TH AVE, STE 306;PASCO;WA;99301;5095453525
GARFIELD COUNTY CLERK;789 MAIN ST.;POMEROY;WA;99347;5098433731
CLALLAM COUNTY AUDITORS OFFICE;223 E. 4TH ST, STE 1;PORT ANGELES;WA;98362;3604172220
USPO - PORT ANGELES;424 EAST 1ST STREET;PORT ANGELES;WA;98362;3604177528
KITSAP COUNTY CLERK;614 DIVISION ST.;PORT ORCHARD;WA;98366;3603377164
JEFFERSON COUNTY AUDITOR;1820 JEFFERSON ST.;PORT TOWNSEND;WA;98368;3603859116
CITY OF POULSBO;200 NE MOE ST;POULSBO;WA;98370;3607793901
BENTON COUNTY CLERK;620 MARKET ST.;PROSSER;WA;99350;5097358388
USPO - PULLMAN;1135 S. GRAND AVE.;PULLMAN;WA;99163;5093343093
USPO - RAYMOND;406 DURYEA ST.;RAYMOND;WA;98577;3609425911
USPO - REDMOND;7241 185TH AVE NE;REDMOND;WA;98052;4258693690
KCCSC - BLACK RIVER;919 SW GRADY WAY;RENTON;WA;98057;2064774881
RENTON MUNICIPAL COURT;1055 S GRADY WAY;RENTON;WA;98057;4254306550
USPO - RENTON HIGHLANDS;4301 NE 4TH STREET;RENTON;WA;98059;4252276304
FERRY COUNTY CLERK;350 E. DELAWARE, STE 4;REPUBLIC;WA;99166;5097755225
USPO - RICHLAND;639 CULLUM AVE;RICHLAND;WA;99352;5099437536
ADAMS COUNTY SUP CT CLERK;210 W. BROADWAY;RITZVILLE;WA;99169;5096593257
CITY OF SAMMAMISH;801 228TH AVENUE SE;SAMMAMISH;WA;98075;4252950500
CSC -  SOUTHEAST CENTER;3815 S. OTHELLO ST., STE. 105;SEATTLE;WA;98118;2066150725
CSC - BALLARD;5604 22ND AVE. NW;SEATTLE;WA;98107;2066150725
CSC - CENTRAL;464 12TH AVE;SEATTLE;WA;98122;2066150725
CSC - LAKE CITY;12525 28TH AVE NE;SEATTLE;WA;98125;2066150725
CSC - SOUTHWEST;2801 SW THISTLE ST;SEATTLE;WA;98126;2066150725
CSC - UNIVERSITY DISTRICT;4534 UNIVERSITY WAY NE;SEATTLE;WA;98105;2066150725
KCDC - SEATTLE DIVISION;516 3RD AVE, E327;SEATTLE;WA;98104;2062059200
USPO - SEATTLE MIDTOWN;301 UNION STREET;SEATTLE;WA;98101;2067485413
USPO - TERMINAL STATION;2420 4TH AVE S.;SEATTLE;WA;98134;2066522467
USPO - WESTWOOD STATION;2721 SW TRENTON ST;SEATTLE;WA;98126;2069387769
USPO - SEDRO-WOOLLEY;111 WOODWORTH ST.;SEDRO-WOOLLEY;WA;98284;3608550545
MASON COUNTY CLERK;419 N. 4TH ST.;SHELTON;WA;98584;3604279670
KCDC - SHORELINE DIVISION;18050 MERIDIAN AVE N;SHORELINE;WA;98133;2062059200
USPO - NORTH CITY STATION;18336 AURORA N, STE 105;SHORELINE;WA;98133;2065428075
USPO - SILVERDALE;10855 SILVERDALE WAY NW;SILVERDALE;WA;98383;3603080301
USPO - SNOHOMISH;1323 AVE. D;SNOHOMISH;WA;98290;3605680904
USPO - LIBERTY PARK STATION;1602 E. SPRAGUE AVE.;SPOKANE;WA;99202;5095329352
USPO - SHADLE GARLAND;1903 W. GARLAND AVE;SPOKANE;WA;99205;5093286724
USPO RIVERSIDE STATION;904 W. RIVERSIDE AVE;SPOKANE;WA;99201;5092522337
USPO - VERADALE;15202 E. SPRAUGE AVE.;SPOKANE VALLEY;WA;99037;5098930288
CITY OF STANWOOD;10220 - 270TH ST. NW;STANWOOD;WA;98292;3606292181
SKAMANIA COUNTY CLERK;240 VANCOUVER AVE, STE 33;STEVENSON;WA;98648;5094273770
CITY OF SULTAN;319 MAIN ST., STE. 200;SULTAN;WA;98294;3607932231
CITY OF SUMAS;433 CHERRY ST.;SUMAS;WA;98295;3609885711
USPO - SUMNER;1313 FRYAR AVE;SUMNER;WA;98390;2538919601
PIERCE COUNTY AUDITIORS OFFICE (SATELLITE);3629 S. D ST;TACOMA;WA;98418;2537987427
PIERCE COUNTY AUDITOR;2401 S 35TH ST, RM. 200;TACOMA;WA;98409;2537987427
USPO - EVERGREEN STATION;4001 SOUTH PINE STREET;TACOMA;WA;98413;2534715384
USPO - TACOMA DOWNTOWN STATION;1102 A STREET;TACOMA;WA;98402;2536274026
USPO - UNIVERSITY PLACE;6817 27TH STREET W;TACOMA;WA;98466;2535667133
USPO - VANCOUVER;2700 CAPLES AVE;VANCOUVER;WA;98661;3609925000
USPO - VANCOUVER DOWNTOWN STATION;1211 DANIELS ST.;VANCOUVER;WA;98666;3607197496
USPO - WALLA WALLA;128 N. 2ND AVE;WALLA WALLA;WA;99362;5095223824
WALLA WALLA COUNTY CLERK;315 W. MAIN;WALLA WALLA;WA;99362;5095242780
USPO - WASHOUGAL;129 PENDLETON WAY;WASHOUGAL;WA;98671;3608358582
CHELAN COUNTY CLERK;350 ORONDO AVE, STE 501;WENATCHEE;WA;98801;5096676380
USPO - WENATCHEE;1050 MAPLE ST;WENATCHEE;WA;98801;5096622033
WESTPORT MUNICIPAL COURT;604 N. MONTESANO ST;WESTPORT;WA;98595;3602680125
CITY OF WOODINVILLE POLICE DEPT;17301 133RD AVE NE;WOODINVILLE;WA;98072;4258772279
USPO - YAKIMA;205 WEST WASHINGTON AVE.;YAKIMA;WA;98903;5092251389
YAKIMA COUNTY AUDITOR;128 N 2ND STREET;YAKIMA;WA;98901;5095741400
YELM MUNICIPAL COURT;206 MCKENZIE AVE SE;YELM;WA;98597;3604583242
