facilityName;streetAdress;city;state;zipCode;publicPhone
BONNEVILLE COUNTY RECORDER;605 N. CAPITAL AVE;IDAHO FALLS;ID;83402;2085291350
USPO - IDAHO FALLS;605 4TH ST.;IDAHO FALLS;ID;83401;2085252511
JEROME COUNTY RECORDER;300 N. LINCOLN, STE 301;JEROME;ID;83338;2086442714
USPO - KETCHUM;151 4TH ST W.;KETCHUM;ID;83340;2087265161
KUNA LIBRARY DISTRICT;457 N. LOCUST AVE;KUNA;ID;83634;2089221025
NEZ PERCE COUNTY AUDITORS OFFICE;1230 MAIN ST.;LEWISTON;ID;83501;2087993020
USPO - LEWISTON;1613 IDAHO ST.;LEWISTON;ID;83501;2087984929
ONEIDA COUNTY COURTHOUSE;10 COURT ST.;MALAD;ID;83252;2087664116
CITY OF MERIDIAN;33 E. BROADWAY, #104;MERIDIAN;ID;83642;2084890387
USPO - MONTPELIER;804 GRANT STREET;MONTPELIER;ID;83254;2088471894
LATAH COUNTY AUDITOR;522 S. ADAMS ST. STE 101;MOSCOW;ID;83843;2088832249
USPO - MOSCOW;220 E. 5TH ST;MOSCOW;ID;83843;2088838464
ELMORE COUNTY RECORDER;150 S. 4TH E. STE 3;MOUNTAIN HOME;ID;83647;2085872130
OWYHEE COUNTY COURTHOUSE;20381 ST. HWY. 78;MURPHY;ID;83650;2084952806
NAMPA CITY CLERKS OFFICE;411 3RD STREET SOUTH;NAMPA;ID;83651;2084685415
LEWIS COUNTY CLERK OF DISTRICT COURT;510 OAK ST., SUITE 1;NEZPERCE;ID;83543;2089372661
CLEARWATER COUNTY AUDITOR - RECORDER;150 MICHIGAN AVENUE, ROOM 106;OROFINO;ID;83544;2084765615
PAYETTE COUNTY CLERK;1130 3RD AVE N. RM 104;PAYETTE;ID;83661;2086426000
BANNOCK COUNTY CLERK;624 E. CENTER ST, RM 211;POCATELLO;ID;83201;2082367343
USPO - POCATELLO;730 E. CLARK ST;POCATELLO;ID;83201;2082352190
FRANKLIN COUNTY CLERK;39 W. ONEIDA;PRESTON;ID;83263;2088521090
MADISON COUNTY CLERK;134 EAST MAIN ST.;REXBURG;ID;83440;2083596244
USPO - REXBURG;140 S CENTER ST.;REXBURG;ID;83440;2083565031
JEFFERSON COUNTY CLERK;210 COURTHOUSE WAY, STE 100;RIGBY;ID;83442;2087457756
MINIDOKA COUNTY RECORDERS OFFICE;715 G STREET;RUPERT;ID;83350;2084369511
USPO - RUPERT;724 F STREET;RUPERT;ID;83350;2084363446
FREMONT COUNTY CLERK;151 W. FIRST N. RM 12;SAINT ANTHONY;ID;83445;2086247332
LEMHI COUNTY COURT;206 COURTHOUSE DRIVE;SALMON;ID;83467;2087562815
BONNER COUNTY RECORDER;1500 HWY 2, STE 335;SANDPOINT;ID;83864;2082651490
USPO - SANDPOINT;204 N. 4TH AVE;SANDPOINT;ID;83864;2082632716
USPO - SHELLEY;244 W. PINE ST.;SHELLEY;ID;83274;2083573550
LINCOLN COUNTY CLERK;111 WEST B STREET, STE. C;SHOSHONE;ID;83352;2088867641
CARIBOU COUNTY COURTHOUSE;159 SOUTH MAIN;SODA SPRINGS;ID;83276;2085474324
BENEWAH COUNTY CLERK OF COURT;701 W. COLLEGE AVE, STE 101;ST. MARIES;ID;83861;2082453212
USPO - ST MARIES;222 S. 7TH ST. STE 2;ST. MARIES;ID;83861;2082452031
TWIN FALLS COUNTY RECORDER;630 ADDISON AVE W;TWIN FALLS;ID;83301;2087364004
USPO - TWIN FALLS;253 2ND AVE, W.;TWIN FALLS;ID;83301;2085367067
USPO - VICTOR;92 S. MAIN ST;VICTOR;ID;83455;2087872232
CLERK OF THE DISTRICT COURT - SHOSHONE COUNTY;700 BANK STREET, STE 120;WALLACE;ID;83873;2087521264
USPO - WEISER;106 W. MAIN ST;WEISER;ID;83672;2085490114
WASHINGTON COUNTY CLERK;256 E. COURT ST;WEISER;ID;83672;2084142092
